Project Name,Address,No. of Units,Area (sqm),Type of Area,Transacted Price ($),Nett Price($),Unit Price ($ psm),Unit Price ($ psf),Sale Date,Property Type,Tenure,Completion Date,Type of Sale,Purchaser Address Indicator,Postal District,Postal Sector,Postal Code,Planning Region,Planning Area
REGENT HEIGHTS,52 Bukit Batok East Avenue 5  #25-01,1,95,Strata,778000,-,8189,761,2-Jul-18,Condominium,99 Yrs From 07/11/1995,1999,Resale,HDB,23,65,659802,West Region,Bukit Batok
REGENT HEIGHTS,52 Bukit Batok East Avenue 5  #19-03,1,108,Strata,938000,-,8685,807,22-Nov-18,Condominium,99 Yrs From 07/11/1995,1999,Resale,HDB,23,65,659802,West Region,Bukit Batok
REGENT HEIGHTS,52 Bukit Batok East Avenue 5  #18-01,1,95,Strata,808000,-,8505,790,19-Nov-18,Condominium,99 Yrs From 07/11/1995,1999,Resale,Private,23,65,659802,West Region,Bukit Batok
REGENT HEIGHTS,52 Bukit Batok East Avenue 5  #28-01,1,113,Strata,968800,-,8573,796,9-Oct-18,Condominium,99 Yrs From 07/11/1995,1999,Resale,Private,23,65,659802,West Region,Bukit Batok
REGENT HEIGHTS,56 Bukit Batok East Avenue 5  #03-02,1,109,Strata,865000,-,7936,737,28-Jun-18,Condominium,99 Yrs From 07/11/1995,1999,Resale,HDB,23,65,659804,West Region,Bukit Batok
REGENT HEIGHTS,52 Bukit Batok East Avenue 5  #07-02,1,109,Strata,880000,-,8073,750,8-Jun-18,Condominium,99 Yrs From 07/11/1995,1999,Resale,HDB,23,65,659802,West Region,Bukit Batok
REGENT HEIGHTS,52 Bukit Batok East Avenue 5  #16-05,1,95,Strata,805000,-,8474,787,5-Jun-18,Condominium,99 Yrs From 07/11/1995,1999,Resale,Private,23,65,659802,West Region,Bukit Batok
REGENT HEIGHTS,50 Bukit Batok East Avenue 5  #14-08,1,95,Strata,880000,-,9263,861,25-May-18,Condominium,99 Yrs From 07/11/1995,1999,Resale,Private,23,65,659801,West Region,Bukit Batok
REGENT HEIGHTS,50 Bukit Batok East Avenue 5  #12-01,1,95,Strata,790000,-,8316,773,22-May-18,Condominium,99 Yrs From 07/11/1995,1999,Resale,Private,23,65,659801,West Region,Bukit Batok
SUMMERHILL,54 Hume Avenue  #02-09,1,121,Strata,1480000,-,12231,1136,17-Apr-18,Condominium,Freehold,2002,Resale,Private,21,59,596231,West Region,Bukit Batok
SUMMERHILL,52 Hume Avenue  #02-04,1,149,Strata,1990000,-,13356,1241,8-Mar-18,Condominium,Freehold,2002,Resale,HDB,21,59,596230,West Region,Bukit Batok
SUMMERHILL,52 Hume Avenue  #03-10,1,149,Strata,1770000,-,11879,1104,25-Jan-18,Condominium,Freehold,2002,Resale,Private,21,59,596230,West Region,Bukit Batok
SUMMERHILL,52 Hume Avenue  #04-04,1,149,Strata,2078000,-,13946,1296,21-Sep-18,Condominium,Freehold,2002,Resale,Private,21,59,596230,West Region,Bukit Batok
SUMMERHILL,50 Hume Avenue  #07-10,1,121,Strata,1688000,-,13950,1296,27-Jul-18,Condominium,Freehold,2002,Resale,Private,21,59,596229,West Region,Bukit Batok
SUMMERHILL,52 Hume Avenue  #05-08,1,88,Strata,1220000,-,13864,1288,3-Jul-18,Condominium,Freehold,2002,Resale,Private,21,59,596230,West Region,Bukit Batok
SUMMERHILL,52 Hume Avenue  #03-07,1,88,Strata,1220000,-,13864,1288,22-Nov-18,Condominium,Freehold,2002,Resale,HDB,21,59,596230,West Region,Bukit Batok
SUMMERHILL,50 Hume Avenue  #09-07,1,121,Strata,1630000,-,13471,1251,21-Nov-18,Condominium,Freehold,2002,Resale,Private,21,59,596229,West Region,Bukit Batok
SUMMERHILL,52 Hume Avenue  #07-14,1,149,Strata,2082000,-,13973,1298,21-May-18,Condominium,Freehold,2002,Resale,Private,21,59,596230,West Region,Bukit Batok
SUMMERHILL,54 Hume Avenue  #06-09,1,121,Strata,1650000,-,13636,1267,8-May-18,Condominium,Freehold,2002,Resale,Private,21,59,596231,West Region,Bukit Batok
SUMMIT VILLE,141 Jalan Dermawan,1,305,Strata,2200000,-,7213,670,22-May-18,Semi-Detached House,999 Yrs From 12/10/1885,2006,Resale,Private,23,66,669094,West Region,Bukit Batok
SYMPHONY HEIGHTS,43 Hume Avenue  #01-04,1,100,Strata,1096000,-,10960,1018,7-May-18,Condominium,Freehold,1998,Resale,Private,21,59,598739,West Region,Bukit Batok
SYMPHONY HEIGHTS,33 Hume Avenue  #01-10,1,119,Strata,1300000,-,10924,1015,11-Apr-18,Condominium,Freehold,1998,Resale,Private,21,59,598734,West Region,Bukit Batok
SYMPHONY HEIGHTS,33 Hume Avenue  #04-01,1,119,Strata,1360000,-,11429,1062,26-Mar-18,Condominium,Freehold,1998,Resale,Private,21,59,598734,West Region,Bukit Batok
SYMPHONY HEIGHTS,37 Hume Avenue  #06-06,1,153,Strata,1650000,-,10784,1002,9-Mar-18,Condominium,Freehold,1998,Resale,Private,21,59,598736,West Region,Bukit Batok
SYMPHONY HEIGHTS,35 Hume Avenue  #07-02,1,155,Strata,1980000,-,12774,1187,26-Feb-18,Condominium,Freehold,1998,Resale,Private,21,59,598735,West Region,Bukit Batok
SYMPHONY HEIGHTS,33 Hume Avenue  #08-09,1,113,Strata,1350000,-,11947,1110,23-Feb-18,Condominium,Freehold,1998,Resale,Private,21,59,598734,West Region,Bukit Batok
SYMPHONY HEIGHTS,41 Hume Avenue  #05-09,1,86,Strata,1030000,-,11977,1113,14-Feb-18,Condominium,Freehold,1998,Resale,HDB,21,59,598738,West Region,Bukit Batok
SYMPHONY HEIGHTS,33 Hume Avenue  #02-06,1,119,Strata,1253000,-,10529,978,9-Feb-18,Condominium,Freehold,1998,Resale,Private,21,59,598734,West Region,Bukit Batok
SYMPHONY HEIGHTS,33 Hume Avenue  #08-05,1,113,Strata,1350000,-,11947,1110,2-Feb-18,Condominium,Freehold,1998,Resale,HDB,21,59,598734,West Region,Bukit Batok
SYMPHONY HEIGHTS,41 Hume Avenue  #02-03,1,107,Strata,1168000,-,10916,1014,16-Jan-18,Condominium,Freehold,1998,Resale,Private,21,59,598738,West Region,Bukit Batok
SYMPHONY HEIGHTS,41 Hume Avenue  #08-04,1,90,Strata,1210000,-,13444,1249,28-Sep-18,Condominium,Freehold,1998,Resale,HDB,21,59,598738,West Region,Bukit Batok
SYMPHONY HEIGHTS,41 Hume Avenue  #03-02,1,92,Strata,1100000,-,11957,1111,14-Sep-18,Condominium,Freehold,1998,Resale,HDB,21,59,598738,West Region,Bukit Batok
SYMPHONY HEIGHTS,41 Hume Avenue  #06-02,1,86,Strata,1182000,-,13744,1277,20-Nov-18,Condominium,Freehold,1998,Resale,HDB,21,59,598738,West Region,Bukit Batok
SYMPHONY HEIGHTS,41 Hume Avenue  #04-05,1,92,Strata,1088888,-,11836,1100,8-Jun-18,Condominium,Freehold,1998,Resale,HDB,21,59,598738,West Region,Bukit Batok
SYMPHONY HEIGHTS,39 Hume Avenue  #02-01,1,155,Strata,1900000,-,12258,1139,22-May-18,Condominium,Freehold,1998,Resale,Private,21,59,598737,West Region,Bukit Batok
SYMPHONY HEIGHTS,33 Hume Avenue  #01-16,1,143,Strata,1550000,-,10839,1007,16-May-18,Condominium,Freehold,1998,Resale,HDB,21,59,598734,West Region,Bukit Batok
SYMPHONY HEIGHTS,43 Hume Avenue  #03-08,1,92,Strata,1060000,-,11522,1070,14-May-18,Condominium,Freehold,1998,Resale,Private,21,59,598739,West Region,Bukit Batok
SYMPHONY HEIGHTS,41 Hume Avenue  #06-08,1,90,Strata,1058000,-,11756,1092,11-May-18,Condominium,Freehold,1998,Resale,Private,21,59,598738,West Region,Bukit Batok
SYMPHONY HEIGHTS,33 Hume Avenue  #01-15,1,143,Strata,1600000,-,11189,1039,10-May-18,Condominium,Freehold,1998,Resale,Private,21,59,598734,West Region,Bukit Batok
SYMPHONY HEIGHTS,41 Hume Avenue  #08-03,1,90,Strata,1160000,-,12889,1197,8-May-18,Condominium,Freehold,1998,Resale,Private,21,59,598738,West Region,Bukit Batok
THE AMSTON,130A Hillview Avenue  #08-03,1,122,Strata,1288000,-,10557,981,27-Apr-18,Apartment,999 Yrs From 12/10/1885,1998,Resale,HDB,23,66,669609,West Region,Bukit Batok
THE AMSTON,130A Hillview Avenue  #04-02,1,122,Strata,1180000,-,9672,899,23-Apr-18,Apartment,999 Yrs From 12/10/1885,1998,Resale,HDB,23,66,669609,West Region,Bukit Batok
THE AMSTON,130A Hillview Avenue  #06-03,1,122,Strata,1200000,-,9836,914,5-Mar-18,Apartment,999 Yrs From 12/10/1885,1998,Resale,Private,23,66,669609,West Region,Bukit Batok
THE AMSTON,130 Hillview Avenue  #05-02,1,122,Strata,1250000,-,10246,952,10-Jul-18,Apartment,999 Yrs From 12/10/1885,1998,Resale,Private,23,66,669596,West Region,Bukit Batok
THE AMSTON,130 Hillview Avenue  #05-01,1,169,Strata,1800000,-,10651,989,23-Oct-18,Apartment,999 Yrs From 12/10/1885,1998,Resale,Private,23,66,669596,West Region,Bukit Batok
THE AMSTON,130A Hillview Avenue  #02-02,1,122,Strata,1340000,-,10984,1020,28-Jun-18,Apartment,999 Yrs From 12/10/1885,1998,Resale,Private,23,66,669609,West Region,Bukit Batok
THE DEW,30 Bukit Batok Street 21  #02-07,1,122,Strata,1038000,-,8508,790,12-Apr-18,Executive Condominium,99 Yrs From 13/12/2000,2003,Resale,Private,23,65,659636,West Region,Bukit Batok
THE DEW,32 Bukit Batok Street 21  #05-14,1,122,Strata,1100000,-,9016,838,20-Mar-18,Executive Condominium,99 Yrs From 13/12/2000,2003,Resale,HDB,23,65,659637,West Region,Bukit Batok
THE DEW,32 Bukit Batok Street 21  #12-16,1,112,Strata,1037000,-,9259,860,3-Jan-18,Executive Condominium,99 Yrs From 13/12/2000,2003,Resale,HDB,23,65,659637,West Region,Bukit Batok
THE DEW,32 Bukit Batok Street 21  #07-14,1,122,Strata,1020000,-,8361,777,27-Sep-18,Executive Condominium,99 Yrs From 13/12/2000,2003,Resale,Private,23,65,659637,West Region,Bukit Batok
THE DEW,32 Bukit Batok Street 21  #14-15,1,112,Strata,1050000,-,9375,871,14-Sep-18,Executive Condominium,99 Yrs From 13/12/2000,2003,Resale,HDB,23,65,659637,West Region,Bukit Batok
THE DEW,32 Bukit Batok Street 21  #12-15,1,112,Strata,1080000,-,9643,896,30-Jul-18,Executive Condominium,99 Yrs From 13/12/2000,2003,Resale,Private,23,65,659637,West Region,Bukit Batok
THE DEW,30 Bukit Batok Street 21  #13-06,1,112,Strata,1090000,-,9732,904,9-Jul-18,Executive Condominium,99 Yrs From 13/12/2000,2003,Resale,Private,23,65,659636,West Region,Bukit Batok
THE DEW,32 Bukit Batok Street 21  #06-16,1,112,Strata,1020000,-,9107,846,7-Nov-18,Executive Condominium,99 Yrs From 13/12/2000,2003,Resale,HDB,23,65,659637,West Region,Bukit Batok
THE DEW,32 Bukit Batok Street 21  #08-10,1,122,Strata,1050000,-,8607,800,9-Oct-18,Executive Condominium,99 Yrs From 13/12/2000,2003,Resale,HDB,23,65,659637,West Region,Bukit Batok
THE DEW,30 Bukit Batok Street 21  #16-04,1,217,Strata,1628000,-,7502,697,8-Jun-18,Executive Condominium,99 Yrs From 13/12/2000,2003,Resale,Private,23,65,659636,West Region,Bukit Batok
THE HILLIER,2 Hillview Rise  #12-08,1,47,Strata,750000,-,15957,1482,24-Apr-18,Apartment,99 Yrs From 01/08/2011,2016,Resale,HDB,23,66,667978,West Region,Bukit Batok
THE HILLIER,6 Hillview Rise  #15-27,1,78,Strata,1140000,-,14615,1358,23-Apr-18,Apartment,99 Yrs From 01/08/2011,2016,Resale,Private,23,66,667980,West Region,Bukit Batok
THE HILLIER,6 Hillview Rise  #08-22,1,55,Strata,750000,-,13636,1267,13-Apr-18,Apartment,99 Yrs From 01/08/2011,2016,Resale,Private,23,66,667980,West Region,Bukit Batok
THE HILLIER,2 Hillview Rise  #12-04,1,57,Strata,870000,-,15263,1418,23-Mar-18,Apartment,99 Yrs From 01/08/2011,2016,Resale,Private,23,66,667978,West Region,Bukit Batok
THE HILLIER,6 Hillview Rise  #09-24,1,52,Strata,760000,-,14615,1358,20-Mar-18,Apartment,99 Yrs From 01/08/2011,2016,Resale,HDB,23,66,667980,West Region,Bukit Batok
THE HILLIER,6 Hillview Rise  #09-26,1,78,Strata,1080000,-,13846,1286,16-Mar-18,Apartment,99 Yrs From 01/08/2011,2016,Resale,HDB,23,66,667980,West Region,Bukit Batok
THE HILLIER,6 Hillview Rise  #15-29,1,58,Strata,860000,-,14828,1378,12-Feb-18,Apartment,99 Yrs From 01/08/2011,2016,Resale,Private,23,66,667980,West Region,Bukit Batok
THE HILLIER,2 Hillview Rise  #07-11,1,57,Strata,785000,-,13772,1279,12-Feb-18,Apartment,99 Yrs From 01/08/2011,2016,Resale,Private,23,66,667978,West Region,Bukit Batok
THE HILLIER,2 Hillview Rise  #18-03,1,58,Strata,820000,-,14138,1313,2-Feb-18,Apartment,99 Yrs From 01/08/2011,2016,Resale,Private,23,66,667978,West Region,Bukit Batok
THE HILLIER,2 Hillview Rise  #25-13,1,48,Strata,800000,-,16667,1548,8-Jan-18,Apartment,99 Yrs From 01/08/2011,2016,Resale,Private,23,66,667978,West Region,Bukit Batok
THE HILLIER,2 Hillview Rise  #19-13,1,48,Strata,770000,-,16042,1490,2-Jan-18,Apartment,99 Yrs From 01/08/2011,2016,Resale,HDB,23,66,667978,West Region,Bukit Batok
THE HILLIER,6 Hillview Rise  #17-15,1,58,Strata,800000,-,13793,1281,18-Sep-18,Apartment,99 Yrs From 01/08/2011,2016,Resale,Private,23,66,667980,West Region,Bukit Batok
THE HILLIER,2 Hillview Rise  #15-10,1,76,Strata,1090000,-,14342,1332,14-Sep-18,Apartment,99 Yrs From 01/08/2011,2016,Resale,HDB,23,66,667978,West Region,Bukit Batok
THE HILLIER,6 Hillview Rise  #11-21,1,51,Strata,790000,-,15490,1439,17-Aug-18,Apartment,99 Yrs From 01/08/2011,2016,Resale,Private,23,66,667980,West Region,Bukit Batok
THE HILLIER,6 Hillview Rise  #10-27,1,78,Strata,1080000,-,13846,1286,16-Aug-18,Apartment,99 Yrs From 01/08/2011,2016,Resale,Private,23,66,667980,West Region,Bukit Batok
THE HILLIER,2 Hillview Rise  #25-05,1,78,Strata,1050000,-,13462,1251,10-Aug-18,Apartment,99 Yrs From 01/08/2011,2016,Resale,Private,23,66,667978,West Region,Bukit Batok
THE HILLIER,6 Hillview Rise  #09-28,1,76,Strata,1100000,-,14474,1345,26-Jul-18,Apartment,99 Yrs From 01/08/2011,2016,Resale,Private,23,66,667980,West Region,Bukit Batok
THE HILLIER,6 Hillview Rise  #08-28,1,76,Strata,1110000,-,14605,1357,6-Jul-18,Apartment,99 Yrs From 01/08/2011,2016,Resale,Private,23,66,667980,West Region,Bukit Batok
THE HILLIER,2 Hillview Rise  #24-02,1,48,Strata,788000,-,16417,1525,4-Jul-18,Apartment,99 Yrs From 01/08/2011,2016,Resale,Private,23,66,667978,West Region,Bukit Batok
THE HILLIER,6 Hillview Rise  #16-29,1,58,Strata,850000,-,14655,1361,6-Jun-18,Apartment,99 Yrs From 01/08/2011,2016,Resale,HDB,23,66,667980,West Region,Bukit Batok
THE HILLIER,6 Hillview Rise  #12-26,1,78,Strata,1075000,-,13782,1280,5-Jun-18,Apartment,99 Yrs From 01/08/2011,2016,Resale,HDB,23,66,667980,West Region,Bukit Batok
THE HILLIER,6 Hillview Rise  #15-18,1,58,Strata,850000,-,14655,1361,30-May-18,Apartment,99 Yrs From 01/08/2011,2016,Resale,Private,23,66,667980,West Region,Bukit Batok
THE HILLIER,6 Hillview Rise  #11-24,1,52,Strata,740000,-,14231,1322,16-May-18,Apartment,99 Yrs From 01/08/2011,2016,Resale,Private,23,66,667980,West Region,Bukit Batok
THE HILLOFT,127E Jalan Dermawan,1,457,Strata,2650000,-,5799,539,13-Mar-18,Semi-Detached House,999 Yrs From 12/10/1885,2011,Resale,Private,23,66,669110,West Region,Bukit Batok
THE HILLSIDE,343 Upper Bukit Timah Road  #08-05,1,126,Strata,1500000,-,11905,1106,23-Apr-18,Condominium,Freehold,2001,Resale,HDB,21,58,588196,West Region,Bukit Batok
THE HILLSIDE,341 Upper Bukit Timah Road  #06-10,1,121,Strata,1460000,-,12066,1121,20-Apr-18,Condominium,Freehold,2001,Resale,Private,21,58,588195,West Region,Bukit Batok
THE HILLSIDE,341 Upper Bukit Timah Road  #07-05,1,122,Strata,1430000,-,11721,1089,16-Apr-18,Condominium,Freehold,2001,Resale,HDB,21,58,588195,West Region,Bukit Batok
THE HILLSIDE,343 Upper Bukit Timah Road  #07-04,1,142,Strata,1770000,-,12465,1158,12-Apr-18,Condominium,Freehold,2001,Resale,Private,21,58,588196,West Region,Bukit Batok
THE HILLSIDE,343 Upper Bukit Timah Road  #01-01,1,190,Strata,2000000,-,10526,978,11-Apr-18,Condominium,Freehold,2001,Resale,HDB,21,58,588196,West Region,Bukit Batok
THE HILLSIDE,343 Upper Bukit Timah Road  #07-06,1,142,Strata,1690000,-,11901,1106,2-Apr-18,Condominium,Freehold,2001,Resale,Private,21,58,588196,West Region,Bukit Batok
THE HILLSIDE,345 Upper Bukit Timah Road  #01-09,1,146,Strata,1550000,-,10616,986,28-Mar-18,Condominium,Freehold,2001,Resale,Private,21,58,588197,West Region,Bukit Batok
THE HILLSIDE,343 Upper Bukit Timah Road  #04-09,1,165,Strata,1800000,-,10909,1013,25-Jan-18,Condominium,Freehold,2001,Resale,HDB,21,58,588196,West Region,Bukit Batok
THE HILLSIDE,343 Upper Bukit Timah Road  #03-08,1,126,Strata,1480000,-,11746,1091,23-Jan-18,Condominium,Freehold,2001,Resale,HDB,21,58,588196,West Region,Bukit Batok
THE HILLSIDE,341 Upper Bukit Timah Road  #04-01,1,97,Strata,1250000,-,12887,1197,26-Sep-18,Condominium,Freehold,2001,Resale,Private,21,58,588195,West Region,Bukit Batok
THE HILLSIDE,345 Upper Bukit Timah Road  #01-10,1,167,Strata,1850000,-,11078,1029,21-Jun-18,Condominium,Freehold,2001,Resale,Private,21,58,588197,West Region,Bukit Batok
THE HILLSIDE,341 Upper Bukit Timah Road  #07-09,1,121,Strata,1550000,-,12810,1190,8-May-18,Condominium,Freehold,2001,Resale,HDB,21,58,588195,West Region,Bukit Batok
THE JADE,9 Bukit Batok Central Link  #28-08,1,124,Strata,1390000,-,11210,1041,23-Apr-18,Condominium,99 Yrs From 02/10/2001,2004,Resale,Private,23,65,658074,West Region,Bukit Batok
THE JADE,9 Bukit Batok Central Link  #04-10,1,94,Strata,1020000,-,10851,1008,3-Apr-18,Condominium,99 Yrs From 02/10/2001,2004,Resale,Private,23,65,658074,West Region,Bukit Batok
THE JADE,9 Bukit Batok Central Link  #10-01,1,94,Strata,1070000,-,11383,1058,27-Mar-18,Condominium,99 Yrs From 02/10/2001,2004,Resale,Private,23,65,658074,West Region,Bukit Batok
THE JADE,9 Bukit Batok Central Link  #01-02,1,175,Strata,1430000,-,8171,759,8-Mar-18,Condominium,99 Yrs From 02/10/2001,2004,Resale,HDB,23,65,658074,West Region,Bukit Batok
THE JADE,9 Bukit Batok Central Link  #18-09,1,137,Strata,1620000,-,11825,1099,17-Aug-18,Condominium,99 Yrs From 02/10/2001,2004,Resale,Private,23,65,658074,West Region,Bukit Batok
THE JADE,9 Bukit Batok Central Link  #21-10,1,94,Strata,1130000,-,12021,1117,10-Jul-18,Condominium,99 Yrs From 02/10/2001,2004,Resale,HDB,23,65,658074,West Region,Bukit Batok
THE JADE,9 Bukit Batok Central Link  #06-08,1,124,Strata,1320000,-,10645,989,11-Jun-18,Condominium,99 Yrs From 02/10/2001,2004,Resale,Private,23,65,658074,West Region,Bukit Batok
THE JADE,9 Bukit Batok Central Link  #01-08,1,163,Strata,1600000,-,9816,912,24-May-18,Condominium,99 Yrs From 02/10/2001,2004,Resale,Private,23,65,658074,West Region,Bukit Batok
THE JADE,9 Bukit Batok Central Link  #13-08,1,124,Strata,1300000,-,10484,974,10-May-18,Condominium,99 Yrs From 02/10/2001,2004,Resale,HDB,23,65,658074,West Region,Bukit Batok
THE MADEIRA,50 Bukit Batok Street 31  #24-01,1,87,Strata,910000,-,10460,972,13-Apr-18,Condominium,99 Yrs From 14/08/2000,2003,Resale,HDB,23,65,659442,West Region,Bukit Batok
THE MADEIRA,52 Bukit Batok Street 31  #03-10,1,121,Strata,1020000,-,8430,783,6-Mar-18,Condominium,99 Yrs From 14/08/2000,2003,Resale,HDB,23,65,659443,West Region,Bukit Batok
THE MADEIRA,56 Bukit Batok Street 31  #19-18,1,98,Strata,930000,-,9490,882,19-Feb-18,Condominium,99 Yrs From 14/08/2000,2003,Resale,HDB,23,65,659445,West Region,Bukit Batok
THE MADEIRA,50 Bukit Batok Street 31  #09-06,1,98,Strata,910000,-,9286,863,3-Aug-18,Condominium,99 Yrs From 14/08/2000,2003,Resale,Private,23,65,659442,West Region,Bukit Batok
THE MADEIRA,56 Bukit Batok Street 31  #09-13,1,87,Strata,904888,-,10401,966,9-Nov-18,Condominium,99 Yrs From 14/08/2000,2003,Resale,Private,23,65,659445,West Region,Bukit Batok
THE MADEIRA,52 Bukit Batok Street 31  #17-11,1,126,Strata,1090000,-,8651,804,5-Nov-18,Condominium,99 Yrs From 14/08/2000,2003,Resale,HDB,23,65,659443,West Region,Bukit Batok
THE MADEIRA,52 Bukit Batok Street 31  #22-09,1,121,Strata,1118000,-,9240,858,2-Nov-18,Condominium,99 Yrs From 14/08/2000,2003,Resale,HDB,23,65,659443,West Region,Bukit Batok
THE MADEIRA,56 Bukit Batok Street 31  #12-13,1,87,Strata,905000,-,10402,966,2-Nov-18,Condominium,99 Yrs From 14/08/2000,2003,Resale,HDB,23,65,659445,West Region,Bukit Batok
THE MADEIRA,50 Bukit Batok Street 31  #21-01,1,87,Strata,900000,-,10345,961,9-Oct-18,Condominium,99 Yrs From 14/08/2000,2003,Resale,HDB,23,65,659442,West Region,Bukit Batok
THE MADEIRA,50 Bukit Batok Street 31  #15-03,1,116,Strata,1070000,-,9224,857,1-Oct-18,Condominium,99 Yrs From 14/08/2000,2003,Resale,HDB,23,65,659442,West Region,Bukit Batok
THE MADEIRA,56 Bukit Batok Street 31  #14-16,1,121,Strata,1085000,-,8967,833,29-Jun-18,Condominium,99 Yrs From 14/08/2000,2003,Resale,HDB,23,65,659445,West Region,Bukit Batok
THE MADEIRA,52 Bukit Batok Street 31  #28-08,1,283,Strata,2408880,-,8512,791,27-Jun-18,Condominium,99 Yrs From 14/08/2000,2003,Resale,Private,23,65,659443,West Region,Bukit Batok
THE MADEIRA,50 Bukit Batok Street 31  #16-01,1,87,Strata,910000,-,10460,972,7-Jun-18,Condominium,99 Yrs From 14/08/2000,2003,Resale,HDB,23,65,659442,West Region,Bukit Batok
THE MADEIRA,56 Bukit Batok Street 31  #05-14,1,128,Strata,1060000,-,8281,769,4-Jun-18,Condominium,99 Yrs From 14/08/2000,2003,Resale,Private,23,65,659445,West Region,Bukit Batok
THE MADEIRA,56 Bukit Batok Street 31  #03-13,1,87,Strata,862800,-,9917,921,21-May-18,Condominium,99 Yrs From 14/08/2000,2003,Resale,HDB,23,65,659445,West Region,Bukit Batok
THE PETALS,91 Hillview Avenue  #03-20,1,164,Strata,1880000,-,11463,1065,27-Apr-18,Condominium,Freehold,2002,Resale,Private,23,66,669625,West Region,Bukit Batok
THE PETALS,85 Hillview Avenue  #10-02,1,263,Strata,1680000,-,6388,593,19-Apr-18,Condominium,Freehold,2002,Resale,Private,23,66,669587,West Region,Bukit Batok
THE PETALS,93 Hillview Avenue  #06-25,1,164,Strata,1760000,-,10732,997,8-Mar-18,Condominium,Freehold,2002,Resale,Private,23,66,669626,West Region,Bukit Batok
THE PETALS,93 Hillview Avenue  #09-23,1,154,Strata,1780000,-,11558,1074,13-Feb-18,Condominium,Freehold,2002,Resale,Private,23,66,669626,West Region,Bukit Batok
THE PETALS,91 Hillview Avenue  #06-18,1,152,Strata,1680000,-,11053,1027,9-Feb-18,Condominium,Freehold,2002,Resale,HDB,23,66,669625,West Region,Bukit Batok
THE PETALS,95 Hillview Avenue  #07-27,1,117,Strata,1170000,-,10000,929,19-Jan-18,Condominium,Freehold,2002,Resale,Private,23,66,669627,West Region,Bukit Batok
THE PETALS,93 Hillview Avenue  #10-22,1,177,Strata,1420000,-,8023,745,28-Sep-18,Condominium,Freehold,2002,Resale,Private,23,66,669626,West Region,Bukit Batok
THE PETALS,91 Hillview Avenue  #10-20,1,302,Strata,2380000,-,7881,732,23-Nov-18,Condominium,Freehold,2002,Resale,Private,23,66,669625,West Region,Bukit Batok
THE PETALS,95 Hillview Avenue  #02-28,1,152,Strata,1800000,-,11842,1100,15-Oct-18,Condominium,Freehold,2002,Resale,Private,23,66,669627,West Region,Bukit Batok
THE PETALS,89 Hillview Avenue  #03-12,1,100,Strata,1180000,-,11800,1096,31-May-18,Condominium,Freehold,2002,Resale,HDB,23,66,669624,West Region,Bukit Batok
THE PETALS,89 Hillview Avenue  #09-16,1,114,Strata,1348000,-,11825,1099,15-May-18,Condominium,Freehold,2002,Resale,HDB,23,66,669624,West Region,Bukit Batok
ALESSANDREA,31 Alexandra Road  #09-05,1,93,Strata,1370000,-,14731,1369,2-Feb-18,Apartment,Freehold,2003,Resale,HDB,3,15,159967,Central Region,Bukit Merah
